id,date_network_count_total,date_network_work_period_by_network_total,date_network_days_since_last_network_appearence_total,monitor_Time_mean_total,monitor_Time_median_total,monitor_Time_sum_total,is_workday_connection_mean_total,is_workday_connection_sum_total,is_weekend_connection_mean_total,is_weekend_connection_sum_total,network_mean_by_work_period_total,date_network_count_last_50,date_network_work_period_by_network_last_50,date_network_days_since_last_network_appearence_last_50,monitor_Time_mean_last_50,monitor_Time_median_last_50,monitor_Time_sum_last_50,is_workday_connection_mean_last_50,is_workday_connection_sum_last_50,is_weekend_connection_mean_last_50,is_weekend_connection_sum_last_50,date_network_count_last_100,date_network_work_period_by_network_last_100,date_network_days_since_last_network_appearence_last_100,monitor_Time_mean_last_100,monitor_Time_median_last_100,monitor_Time_sum_last_100,is_workday_connection_mean_last_100,is_workday_connection_sum_last_100,is_weekend_connection_mean_last_100,is_weekend_connection_sum_last_100,date_network_count_last_150,date_network_work_period_by_network_last_150,date_network_days_since_last_network_appearence_last_150,monitor_Time_mean_last_150,monitor_Time_median_last_150,monitor_Time_sum_last_150,is_workday_connection_mean_last_150,is_workday_connection_sum_last_150,is_weekend_connection_mean_last_150,is_weekend_connection_sum_last_150,exists_in_network
ОРГ1-02072,133,191,0,26416.63157894737,27305.0,3513412,0.9473684210526315,126.0,0.05263157894736842,7.0,18394.82722513089,37.0,49.0,0.0,26546.297297297297,27313.0,982213.0,0.972972972972973,36.0,0.02702702702702703,1.0,73.0,99.0,0.0,26706.301369863013,27310.0,1949560.0,0.9452054794520548,69.0,0.0547945205479452,4.0,106.0,149.0,0.0,26909.669811320753,27311.5,2852425.0,0.9622641509433962,102.0,0.03773584905660377,4.0,1
ОРГ1-02075,127,191,0,14248.307086614173,15005.0,1809535,0.937007874015748,119.0,0.06299212598425197,8.0,9474.005235602095,39.0,49.0,0.0,13653.358974358975,14109.0,532481.0,0.8974358974358975,35.0,0.10256410256410256,4.0,75.0,99.0,0.0,14923.266666666666,15307.0,1119245.0,0.9066666666666666,68.0,0.09333333333333334,7.0,99.0,148.0,0.0,14497.626262626263,15305.0,1435265.0,0.9292929292929293,92.0,0.0707070707070707,7.0,1
ОРГ1-02076,139,187,4,26061.043165467625,27624.0,3622485,0.8705035971223022,121.0,0.12949640287769784,18.0,19371.57754010695,31.0,45.0,4.0,26158.774193548386,28826.0,810922.0,0.9032258064516129,28.0,0.0967741935483871,3.0,72.0,95.0,4.0,26833.958333333332,28511.5,1932045.0,0.8472222222222222,61.0,0.1527777777777778,11.0,106.0,145.0,4.0,26199.443396226416,28215.5,2777141.0,0.8584905660377359,91.0,0.14150943396226415,15.0,1
ОРГ1-02080,140,191,0,17731.914285714287,19055.5,2482468,0.9571428571428572,134.0,0.04285714285714286,6.0,12997.214659685864,36.0,49.0,0.0,16109.388888888889,15611.5,579938.0,1.0,36.0,0.0,0.0,72.0,99.0,0.0,17625.708333333332,17709.5,1269051.0,0.9583333333333334,69.0,0.041666666666666664,3.0,110.0,149.0,0.0,16469.563636363637,17561.5,1811652.0,0.9545454545454546,105.0,0.045454545454545456,5.0,1
ОРГ1-02081,105,190,1,7519.352380952381,7801.0,789532,1.0,105.0,0.0,0.0,4155.4315789473685,26.0,48.0,1.0,8021.692307692308,8402.5,208564.0,1.0,26.0,0.0,0.0,54.0,97.0,1.0,7452.259259259259,7802.0,402422.0,1.0,54.0,0.0,0.0,83.0,148.0,1.0,7581.710843373494,7805.0,629282.0,1.0,83.0,0.0,0.0,1
ОРГ1-02083,121,160,30,7355.876033057852,6903.0,890061,1.0,121.0,0.0,0.0,5562.88125,17.0,19.0,30.0,6215.588235294118,6910.0,105665.0,1.0,17.0,0.0,0.0,59.0,69.0,30.0,6141.372881355932,6004.0,362341.0,1.0,59.0,0.0,0.0,102.0,119.0,30.0,7392.862745098039,6606.0,754072.0,1.0,102.0,0.0,0.0,1
ОРГ1-02086,139,191,0,18726.48201438849,19507.0,2602981,0.9136690647482014,127.0,0.08633093525179857,12.0,13628.17277486911,40.0,49.0,0.0,19408.6,20707.5,776344.0,0.9,36.0,0.1,4.0,80.0,99.0,0.0,19393.35,20857.0,1551468.0,0.875,70.0,0.125,10.0,110.0,149.0,0.0,18643.68181818182,20109.0,2050805.0,0.8909090909090909,98.0,0.10909090909090909,12.0,1
ОРГ1-02087,151,185,7,4646.688741721854,4504.0,701650,0.8741721854304636,132.0,0.12582781456953643,19.0,3792.7027027027025,43.0,42.0,7.0,4181.697674418605,3905.0,179813.0,0.8604651162790697,37.0,0.13953488372093023,6.0,87.0,92.0,7.0,4423.9885057471265,4500.0,384887.0,0.8735632183908046,76.0,0.12643678160919541,11.0,132.0,142.0,7.0,4592.287878787879,4504.0,606182.0,0.8712121212121212,115.0,0.12878787878787878,17.0,1
ОРГ1-02089,16,21,0,21043.6875,22509.0,336699,1.0,16.0,0.0,0.0,16033.285714285714,16.0,21.0,0.0,21043.6875,22509.0,336699.0,1.0,16.0,0.0,0.0,16.0,21.0,0.0,21043.6875,22509.0,336699.0,1.0,16.0,0.0,0.0,16.0,21.0,0.0,21043.6875,22509.0,336699.0,1.0,16.0,0.0,0.0,1
ОРГ1-02091,131,192,0,14379.984732824427,15005.0,1883778,0.916030534351145,120.0,0.08396946564885496,11.0,9811.34375,37.0,49.0,0.0,12418.243243243243,12006.0,459475.0,0.9459459459459459,35.0,0.05405405405405406,2.0,67.0,99.0,0.0,13921.328358208955,13805.0,932729.0,0.9552238805970149,64.0,0.04477611940298507,3.0,97.0,149.0,0.0,14052.288659793814,14700.0,1363072.0,0.9484536082474226,92.0,0.05154639175257732,5.0,1
ОРГ1-02092,122,191,0,22828.032786885247,23863.0,2785020,0.9672131147540983,118.0,0.03278688524590164,4.0,14581.256544502618,38.0,49.0,0.0,26815.184210526317,25215.0,1018977.0,0.9473684210526315,36.0,0.05263157894736842,2.0,56.0,99.0,0.0,21744.39285714286,24318.5,1217686.0,0.9642857142857143,54.0,0.03571428571428571,2.0,93.0,149.0,0.0,22774.956989247312,24320.0,2118071.0,0.956989247311828,89.0,0.043010752688172046,4.0,1
ОРГ1-02096,155,192,0,8595.193548387097,7205.0,1332255,0.7677419354838709,119.0,0.23225806451612904,36.0,6938.828125,43.0,49.0,0.0,5939.53488372093,4800.0,255400.0,0.7906976744186046,34.0,0.20930232558139536,9.0,90.0,99.0,0.0,8347.266666666666,5852.0,751254.0,0.7555555555555555,68.0,0.24444444444444444,22.0,130.0,148.0,0.0,8523.592307692308,6902.0,1108067.0,0.7692307692307693,100.0,0.23076923076923078,30.0,1
ОРГ1-02101,93,113,78,15688.881720430107,16815.0,1459066,0.8279569892473119,77.0,0.17204301075268819,16.0,12912.08849557522,,,,,,,,,,,19.0,21.0,78.0,16147.631578947368,16817.0,306805.0,0.8421052631578947,16.0,0.15789473684210525,3.0,57.0,71.0,78.0,13239.052631578947,14711.0,754626.0,0.8245614035087719,47.0,0.17543859649122806,10.0,1
ОРГ1-02103,115,192,0,26722.634782608697,27917.0,3073103,0.9739130434782609,112.0,0.02608695652173913,3.0,16005.744791666666,38.0,49.0,0.0,28216.684210526317,28519.0,1072234.0,0.9473684210526315,36.0,0.05263157894736842,2.0,54.0,98.0,0.0,25899.59259259259,28510.5,1398578.0,0.9629629629629629,52.0,0.037037037037037035,2.0,85.0,149.0,0.0,26699.54117647059,28223.0,2269461.0,0.9764705882352941,83.0,0.023529411764705882,2.0,1
ОРГ1-02105,122,192,0,22792.56557377049,24913.0,2780693,0.9918032786885246,121.0,0.00819672131147541,1.0,14482.776041666666,36.0,49.0,0.0,29151.75,30020.5,1049463.0,1.0,36.0,0.0,0.0,65.0,99.0,0.0,21912.476923076923,26712.0,1424311.0,1.0,65.0,0.0,0.0,101.0,149.0,0.0,23219.356435643564,24919.0,2345155.0,1.0,101.0,0.0,0.0,1
ОРГ1-02106,141,181,5,10854.602836879432,10800.0,1530499,0.8226950354609929,116.0,0.1773049645390071,25.0,8455.795580110498,35.0,44.0,5.0,12594.6,14401.0,440811.0,0.8571428571428571,30.0,0.14285714285714285,5.0,76.0,94.0,5.0,11532.894736842105,11552.0,876500.0,0.8289473684210527,63.0,0.17105263157894737,13.0,118.0,144.0,5.0,10708.754237288136,10501.5,1263633.0,0.8305084745762712,98.0,0.1694915254237288,20.0,1
ОРГ1-02108,76,126,65,21881.447368421053,22807.0,1662990,0.9868421052631579,75.0,0.013157894736842105,1.0,13198.333333333334,,,,,,,,,,,17.0,21.0,65.0,23265.941176470587,24308.0,395521.0,0.9411764705882353,16.0,0.058823529411764705,1.0,51.0,84.0,65.0,23785.901960784315,23405.0,1213081.0,0.9803921568627451,50.0,0.0196078431372549,1.0,1
ОРГ1-02109,118,191,0,29182.372881355932,27164.0,3443520,1.0,118.0,0.0,0.0,18028.90052356021,36.0,49.0,0.0,22411.555555555555,23703.5,806816.0,1.0,36.0,0.0,0.0,58.0,99.0,0.0,24160.758620689656,25807.5,1401324.0,1.0,58.0,0.0,0.0,90.0,149.0,0.0,29612.01111111111,26412.5,2665081.0,1.0,90.0,0.0,0.0,1
ОРГ1-02112,129,191,0,27958.25581395349,30309.0,3606615,0.9844961240310077,127.0,0.015503875968992248,2.0,18882.801047120418,28.0,49.0,0.0,26763.35714285714,29405.0,749374.0,1.0,28.0,0.0,0.0,72.0,99.0,0.0,27191.027777777777,30004.5,1957754.0,0.9722222222222222,70.0,0.027777777777777776,2.0,93.0,149.0,0.0,27791.645161290322,30305.0,2584623.0,0.978494623655914,91.0,0.021505376344086023,2.0,1
ОРГ1-02114,138,192,0,34798.47826086957,35415.5,4802190,0.9710144927536232,134.0,0.028985507246376812,4.0,25011.40625,36.0,49.0,0.0,35978.5,35862.0,1295226.0,1.0,36.0,0.0,0.0,71.0,99.0,0.0,39615.028169014084,37514.0,2812667.0,0.971830985915493,69.0,0.028169014084507043,2.0,108.0,149.0,0.0,35594.555555555555,36311.5,3844212.0,0.9722222222222222,105.0,0.027777777777777776,3.0,1
ОРГ1-02116,135,191,0,22682.992592592593,26406.0,3062204,0.9925925925925926,134.0,0.007407407407407408,1.0,16032.48167539267,36.0,49.0,0.0,26698.222222222223,27021.5,961136.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,22804.014492753624,26425.0,1573477.0,1.0,69.0,0.0,0.0,106.0,149.0,0.0,23485.603773584906,26412.0,2489474.0,0.9905660377358491,105.0,0.009433962264150943,1.0,1
ОРГ1-02122,89,126,0,23301.0,25224.0,2073789,0.9887640449438202,88.0,0.011235955056179775,1.0,16458.64285714286,37.0,49.0,0.0,25100.135135135137,26117.0,928705.0,0.972972972972973,36.0,0.02702702702702703,1.0,70.0,99.0,0.0,23194.371428571427,25661.0,1623606.0,0.9857142857142858,69.0,0.014285714285714285,1.0,89.0,126.0,0.0,23301.0,25224.0,2073789.0,0.9887640449438202,88.0,0.011235955056179775,1.0,1
ОРГ1-02124,122,191,0,23528.32786885246,25671.0,2870456,0.9754098360655737,119.0,0.02459016393442623,3.0,15028.565445026177,34.0,49.0,0.0,19634.882352941175,22670.5,667586.0,0.9705882352941176,33.0,0.029411764705882353,1.0,66.0,99.0,0.0,21085.045454545456,23871.5,1391613.0,0.9696969696969697,64.0,0.030303030303030304,2.0,98.0,142.0,0.0,23269.35714285714,25821.0,2280397.0,0.9693877551020408,95.0,0.030612244897959183,3.0,1
ОРГ1-02126,122,179,12,16271.057377049181,15305.0,1985069,0.9754098360655737,119.0,0.02459016393442623,3.0,11089.77094972067,30.0,37.0,12.0,16729.8,15453.0,501894.0,0.9333333333333333,28.0,0.06666666666666667,2.0,58.0,87.0,12.0,16223.758620689656,15454.5,940978.0,0.9655172413793104,56.0,0.034482758620689655,2.0,95.0,137.0,12.0,16153.61052631579,15307.0,1534593.0,0.968421052631579,92.0,0.031578947368421054,3.0,1
ОРГ1-02127,130,191,0,21547.007692307692,23107.0,2801111,0.9769230769230769,127.0,0.023076923076923078,3.0,14665.502617801047,36.0,49.0,0.0,23956.444444444445,24306.5,862432.0,1.0,36.0,0.0,0.0,68.0,99.0,0.0,22757.33823529412,24602.5,1547499.0,0.9852941176470589,67.0,0.014705882352941176,1.0,103.0,149.0,0.0,22381.864077669903,23706.0,2305332.0,0.9902912621359223,102.0,0.009708737864077669,1.0,1
ОРГ1-02128,146,191,0,20489.36301369863,22061.5,2991447,0.8493150684931506,124.0,0.1506849315068493,22.0,15662.026178010472,40.0,49.0,0.0,20809.7,22509.0,832388.0,0.825,33.0,0.175,7.0,76.0,99.0,0.0,21377.03947368421,22661.0,1624655.0,0.8289473684210527,63.0,0.17105263157894737,13.0,114.0,149.0,0.0,20877.605263157893,22511.0,2380047.0,0.8421052631578947,96.0,0.15789473684210525,18.0,1
ОРГ1-02132,129,191,0,48451.35658914729,49828.0,6250225,0.9612403100775194,124.0,0.03875968992248062,5.0,32723.69109947644,39.0,49.0,0.0,49083.717948717946,51334.0,1914265.0,0.9230769230769231,36.0,0.07692307692307693,3.0,65.0,96.0,0.0,48422.83076923077,51917.0,3147484.0,0.9230769230769231,60.0,0.07692307692307693,5.0,100.0,149.0,0.0,49011.01,51484.5,4901101.0,0.95,95.0,0.05,5.0,1
ОРГ1-02133,108,191,0,16349.694444444445,16360.0,1765767,0.9907407407407407,107.0,0.009259259259259259,1.0,9244.853403141362,32.0,49.0,0.0,14809.25,14408.5,473896.0,1.0,32.0,0.0,0.0,65.0,99.0,0.0,17487.56923076923,16206.0,1136692.0,1.0,65.0,0.0,0.0,88.0,147.0,0.0,16910.5,16203.5,1488124.0,0.9886363636363636,87.0,0.011363636363636364,1.0,1
ОРГ1-02135,49,67,124,12174.530612244898,12305.0,596552,0.9795918367346939,48.0,0.02040816326530612,1.0,8903.76119402985,,,,,,,,,,,,,,,,,,,,,19.0,25.0,124.0,13477.894736842105,13213.0,256080.0,1.0,19.0,0.0,0.0,1
ОРГ1-02137,102,191,0,11402.941176470587,11854.5,1163100,1.0,102.0,0.0,0.0,6089.528795811519,29.0,49.0,0.0,12524.448275862069,13506.0,363209.0,1.0,29.0,0.0,0.0,51.0,99.0,0.0,11742.137254901962,12005.0,598849.0,1.0,51.0,0.0,0.0,82.0,149.0,0.0,11344.048780487805,11708.0,930212.0,1.0,82.0,0.0,0.0,1
ОРГ1-02145,123,178,0,20736.439024390245,21608.0,2550582,0.967479674796748,119.0,0.032520325203252036,4.0,14329.112359550561,36.0,49.0,0.0,18485.0,18611.0,665460.0,1.0,36.0,0.0,0.0,71.0,99.0,0.0,19906.23943661972,19513.0,1413343.0,0.971830985915493,69.0,0.028169014084507043,2.0,102.0,149.0,0.0,20388.333333333332,21309.5,2079610.0,0.9803921568627451,100.0,0.0196078431372549,2.0,1
ОРГ1-02146,144,191,0,17247.569444444445,17703.5,2483650,0.8611111111111112,124.0,0.1388888888888889,20.0,13003.403141361257,39.0,49.0,0.0,18581.51282051282,19510.0,724679.0,0.8717948717948718,34.0,0.1282051282051282,5.0,80.0,99.0,0.0,18675.1625,19503.0,1494013.0,0.85,68.0,0.15,12.0,117.0,149.0,0.0,17939.40170940171,18307.0,2098910.0,0.8547008547008547,100.0,0.1452991452991453,17.0,1
ОРГ1-02147,133,191,0,16028.63909774436,16505.0,2131809,0.9924812030075187,132.0,0.007518796992481203,1.0,11161.303664921466,30.0,49.0,0.0,15306.233333333334,16060.5,459187.0,1.0,30.0,0.0,0.0,58.0,99.0,0.0,14323.172413793103,14705.0,830744.0,0.9827586206896551,57.0,0.017241379310344827,1.0,101.0,149.0,0.0,16096.871287128713,16508.0,1625784.0,0.9900990099009901,100.0,0.009900990099009901,1.0,1
ОРГ1-02150,124,189,0,20029.209677419356,24761.0,2483622,0.9112903225806451,113.0,0.08870967741935484,11.0,13140.857142857143,36.0,49.0,0.0,23154.083333333332,26720.5,833547.0,0.9166666666666666,33.0,0.08333333333333333,3.0,74.0,99.0,0.0,20407.85135135135,24767.5,1510181.0,0.8783783783783784,65.0,0.12162162162162163,9.0,105.0,148.0,0.0,19402.55238095238,24017.0,2037268.0,0.8952380952380953,94.0,0.10476190476190476,11.0,1
ОРГ1-02152,126,191,0,22089.150793650795,22207.0,2783233,0.9841269841269841,124.0,0.015873015873015872,2.0,14571.900523560209,37.0,49.0,0.0,24149.0,24919.0,893513.0,0.972972972972973,36.0,0.02702702702702703,1.0,70.0,99.0,0.0,23453.14285714286,23415.0,1641720.0,0.9857142857142858,69.0,0.014285714285714285,1.0,97.0,149.0,0.0,22256.463917525773,22209.0,2158877.0,0.979381443298969,95.0,0.020618556701030927,2.0,1
ОРГ1-02154,123,191,0,29268.886178861787,28830.0,3600073,1.0,123.0,0.0,0.0,18848.549738219896,36.0,49.0,0.0,28442.972222222223,28223.0,1023947.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,28915.260869565216,28809.0,1995153.0,1.0,69.0,0.0,0.0,94.0,149.0,0.0,28603.58510638298,28800.5,2688737.0,1.0,94.0,0.0,0.0,1
ОРГ1-02155,159,191,0,17033.578616352203,18620.0,2708339,0.8301886792452831,132.0,0.16981132075471697,27.0,14179.785340314136,43.0,49.0,0.0,14324.186046511628,16511.0,615940.0,0.8372093023255814,36.0,0.16279069767441862,7.0,84.0,99.0,0.0,16847.035714285714,17750.0,1415151.0,0.8333333333333334,70.0,0.16666666666666666,14.0,126.0,149.0,0.0,17128.507936507936,18622.5,2158192.0,0.8253968253968254,104.0,0.1746031746031746,22.0,1
ОРГ1-02157,134,191,0,17805.014925373136,20263.0,2385872,0.9925373134328358,133.0,0.007462686567164179,1.0,12491.476439790576,36.0,49.0,0.0,13866.25,16060.0,499185.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,14602.260869565218,16510.0,1007556.0,0.9855072463768116,68.0,0.014492753623188406,1.0,105.0,149.0,0.0,16529.295238095237,18904.0,1735576.0,0.9904761904761905,104.0,0.009523809523809525,1.0,1
ОРГ1-02159,161,191,0,22549.608695652172,25808.0,3630487,0.8136645962732919,131.0,0.18633540372670807,30.0,19007.785340314134,45.0,49.0,0.0,21480.71111111111,24908.0,966632.0,0.8,36.0,0.2,9.0,83.0,97.0,0.0,23271.66265060241,25513.0,1931548.0,0.8072289156626506,67.0,0.1927710843373494,16.0,125.0,149.0,0.0,22317.224,25505.0,2789653.0,0.816,102.0,0.184,23.0,1
ОРГ1-02161,131,191,0,22569.221374045803,22805.0,2956568,0.9389312977099237,123.0,0.061068702290076333,8.0,15479.413612565446,40.0,49.0,0.0,24149.85,23258.0,965994.0,0.9,36.0,0.1,4.0,76.0,99.0,0.0,23186.263157894737,23855.0,1762156.0,0.9078947368421053,69.0,0.09210526315789473,7.0,111.0,149.0,0.0,22401.62162162162,22802.0,2486580.0,0.9279279279279279,103.0,0.07207207207207207,8.0,1
ОРГ1-02162,120,191,0,21901.341666666667,22509.0,2628161,0.9916666666666667,119.0,0.008333333333333333,1.0,13760.005235602095,36.0,49.0,0.0,22155.055555555555,22364.0,797582.0,1.0,36.0,0.0,0.0,62.0,99.0,0.0,22589.83870967742,22509.0,1400570.0,0.9838709677419355,61.0,0.016129032258064516,1.0,98.0,149.0,0.0,22327.76530612245,22216.5,2188121.0,0.9897959183673469,97.0,0.01020408163265306,1.0,1
ОРГ1-02164,119,191,0,23022.168067226892,24011.0,2739638,0.9747899159663865,116.0,0.025210084033613446,3.0,14343.65445026178,31.0,49.0,0.0,22084.1935483871,24001.0,684610.0,0.9354838709677419,29.0,0.06451612903225806,2.0,55.0,99.0,0.0,22414.127272727274,24305.0,1232777.0,0.9454545454545454,52.0,0.05454545454545454,3.0,90.0,149.0,0.0,22727.955555555556,24306.0,2045516.0,0.9666666666666667,87.0,0.03333333333333333,3.0,1
ОРГ1-02165,142,191,0,27838.140845070422,28512.5,3953016,0.9084507042253521,129.0,0.09154929577464789,13.0,20696.41884816754,42.0,49.0,0.0,29144.85714285714,29424.0,1224084.0,0.8571428571428571,36.0,0.14285714285714285,6.0,81.0,99.0,0.0,28410.086419753086,28525.0,2301217.0,0.8395061728395061,68.0,0.16049382716049382,13.0,117.0,149.0,0.0,27936.94017094017,28203.0,3268622.0,0.8888888888888888,104.0,0.1111111111111111,13.0,1
ОРГ1-02166,126,191,0,11405.857142857143,11110.0,1437138,0.8809523809523809,111.0,0.11904761904761904,15.0,7524.282722513089,39.0,49.0,0.0,11082.923076923076,11407.0,432234.0,0.8461538461538461,33.0,0.15384615384615385,6.0,71.0,99.0,0.0,11823.985915492958,12308.0,839503.0,0.8873239436619719,63.0,0.11267605633802817,8.0,102.0,149.0,0.0,11423.607843137255,11256.0,1165208.0,0.8823529411764706,90.0,0.11764705882352941,12.0,1
ОРГ1-02169,123,191,0,53118.73170731707,54662.0,6533604,0.991869918699187,122.0,0.008130081300813009,1.0,34207.35078534031,35.0,49.0,0.0,54459.57142857143,56429.0,1906085.0,1.0,35.0,0.0,0.0,69.0,99.0,0.0,54378.608695652176,55829.0,3752124.0,0.9855072463768116,68.0,0.014492753623188406,1.0,95.0,149.0,0.0,53235.95789473684,54948.0,5057416.0,0.9894736842105263,94.0,0.010526315789473684,1.0,1
ОРГ1-02177,96,191,0,25310.354166666668,26116.0,2429794,1.0,96.0,0.0,0.0,12721.434554973823,23.0,37.0,0.0,25286.434782608696,27309.0,581588.0,1.0,23.0,0.0,0.0,51.0,99.0,0.0,25916.333333333332,27017.0,1321733.0,1.0,51.0,0.0,0.0,77.0,149.0,0.0,25568.896103896102,26714.0,1968805.0,1.0,77.0,0.0,0.0,1
ОРГ1-02178,123,189,2,28202.658536585364,28807.0,3468927,0.983739837398374,121.0,0.016260162601626018,2.0,18354.11111111111,34.0,47.0,2.0,28474.352941176472,28514.0,968128.0,1.0,34.0,0.0,0.0,68.0,97.0,2.0,27080.367647058825,28217.5,1841465.0,0.9852941176470589,67.0,0.014705882352941176,1.0,93.0,133.0,2.0,28460.924731182797,28815.0,2646866.0,0.989247311827957,92.0,0.010752688172043012,1.0,1
ОРГ1-02179,114,191,0,22493.35087719298,23120.5,2564242,0.9736842105263158,111.0,0.02631578947368421,3.0,13425.350785340313,33.0,49.0,0.0,18378.151515151516,20108.0,606479.0,1.0,33.0,0.0,0.0,61.0,99.0,0.0,20176.819672131147,21012.0,1230786.0,0.9836065573770492,60.0,0.01639344262295082,1.0,92.0,142.0,0.0,21483.521739130436,22803.0,1976484.0,0.9891304347826086,91.0,0.010869565217391304,1.0,1
ОРГ1-02180,41,80,112,6434.756097560976,5405.0,263825,0.6829268292682927,28.0,0.3170731707317073,13.0,3297.8125,,,,,,,,,,,,,,,,,,,,,22.0,35.0,112.0,6330.590909090909,5403.5,139273.0,0.6818181818181818,15.0,0.3181818181818182,7.0,1
ОРГ1-02181,133,191,0,22919.33834586466,25209.0,3048272,0.9699248120300752,129.0,0.03007518796992481,4.0,15959.539267015707,37.0,49.0,0.0,20368.45945945946,24310.0,753633.0,0.9459459459459459,35.0,0.05405405405405406,2.0,72.0,99.0,0.0,21763.930555555555,24903.5,1567003.0,0.9444444444444444,68.0,0.05555555555555555,4.0,104.0,149.0,0.0,22185.89423076923,24911.5,2307333.0,0.9615384615384616,100.0,0.038461538461538464,4.0,1
ОРГ1-02182,123,191,0,24385.357723577235,25808.0,2999399,0.991869918699187,122.0,0.008130081300813009,1.0,15703.659685863875,33.0,43.0,0.0,26971.909090909092,28508.0,890073.0,0.9696969696969697,32.0,0.030303030303030304,1.0,60.0,99.0,0.0,24395.316666666666,26408.5,1463719.0,0.9833333333333333,59.0,0.016666666666666666,1.0,95.0,149.0,0.0,24245.968421052632,25824.0,2303367.0,0.9894736842105263,94.0,0.010526315789473684,1.0,1
ОРГ1-02183,138,192,0,29968.797101449276,31539.5,4135694,0.8985507246376812,124.0,0.10144927536231885,14.0,21540.072916666668,26.0,49.0,0.0,34817.0,34822.5,905242.0,1.0,26.0,0.0,0.0,59.0,99.0,0.0,33563.661016949154,32728.0,1980256.0,1.0,59.0,0.0,0.0,97.0,149.0,0.0,32801.072164948455,32711.0,3181704.0,0.979381443298969,95.0,0.020618556701030927,2.0,1
ОРГ1-02184,138,191,0,40078.166666666664,40820.0,5530787,0.9710144927536232,134.0,0.028985507246376812,4.0,28957.0,37.0,49.0,0.0,41213.83783783784,41417.0,1524912.0,0.972972972972973,36.0,0.02702702702702703,1.0,72.0,99.0,0.0,40460.875,41114.5,2913183.0,0.9583333333333334,69.0,0.041666666666666664,3.0,108.0,149.0,0.0,40770.90740740741,40967.0,4403258.0,0.9722222222222222,105.0,0.027777777777777776,3.0,1
ОРГ1-02188,107,179,12,10186.308411214954,8702.0,1089935,0.9158878504672897,98.0,0.08411214953271028,9.0,6089.022346368715,28.0,37.0,12.0,11746.25,10955.0,328895.0,0.9642857142857143,27.0,0.03571428571428571,1.0,58.0,80.0,12.0,12148.5,11401.0,704613.0,0.9310344827586207,54.0,0.06896551724137931,4.0,75.0,137.0,12.0,11463.44,10204.0,859758.0,0.9333333333333333,70.0,0.06666666666666667,5.0,1
ОРГ1-02189,152,192,0,12795.388157894737,13652.0,1944899,0.7697368421052632,117.0,0.23026315789473684,35.0,10129.682291666666,44.0,49.0,0.0,17084.022727272728,17851.5,751697.0,0.8181818181818182,36.0,0.18181818181818182,8.0,89.0,99.0,0.0,14221.85393258427,15604.0,1265745.0,0.7528089887640449,67.0,0.24719101123595505,22.0,114.0,149.0,0.0,12835.307017543859,13652.0,1463225.0,0.7719298245614035,88.0,0.22807017543859648,26.0,1
ОРГ1-02190,154,192,0,11441.162337662337,10806.5,1761939,0.7792207792207793,120.0,0.22077922077922077,34.0,9176.765625,47.0,49.0,0.0,12714.063829787234,13212.0,597561.0,0.7659574468085106,36.0,0.23404255319148937,11.0,90.0,99.0,0.0,12041.033333333333,10955.5,1083693.0,0.7555555555555555,68.0,0.24444444444444444,22.0,132.0,149.0,0.0,11540.431818181818,10652.5,1523337.0,0.7803030303030303,103.0,0.2196969696969697,29.0,1
ОРГ1-02192,168,190,0,13734.095238095239,13358.5,2307328,0.7797619047619048,131.0,0.22023809523809523,37.0,12143.831578947369,47.0,49.0,0.0,13715.659574468085,14105.0,644636.0,0.7659574468085106,36.0,0.23404255319148937,11.0,94.0,98.0,0.0,15260.255319148937,14714.0,1434464.0,0.723404255319149,68.0,0.2765957446808511,26.0,135.0,149.0,0.0,14044.918518518518,14105.0,1896064.0,0.7555555555555555,102.0,0.24444444444444444,33.0,1
ОРГ1-02193,118,191,0,30589.838983050846,30904.5,3609601,0.9915254237288136,117.0,0.00847457627118644,1.0,18898.43455497382,36.0,49.0,0.0,28856.38888888889,29567.0,1038830.0,1.0,36.0,0.0,0.0,70.0,99.0,0.0,30418.5,30322.5,2129295.0,0.9857142857142858,69.0,0.014285714285714285,1.0,92.0,147.0,0.0,30295.717391304348,30606.0,2787206.0,0.9891304347826086,91.0,0.010869565217391304,1.0,1
ОРГ1-02194,126,191,0,24093.396825396827,24909.0,3035768,0.9841269841269841,124.0,0.015873015873015872,2.0,15894.073298429319,38.0,49.0,0.0,23812.947368421053,24910.5,904892.0,0.9473684210526315,36.0,0.05263157894736842,2.0,71.0,99.0,0.0,24242.422535211266,24912.0,1721212.0,0.971830985915493,69.0,0.028169014084507043,2.0,103.0,145.0,0.0,24239.611650485436,24910.0,2496680.0,0.9805825242718447,101.0,0.019417475728155338,2.0,1
ОРГ1-02195,123,191,0,19431.934959349594,21000.0,2390128,0.975609756097561,120.0,0.024390243902439025,3.0,12513.759162303664,35.0,49.0,0.0,19113.571428571428,21304.0,668975.0,0.9142857142857143,32.0,0.08571428571428572,3.0,68.0,99.0,0.0,18619.558823529413,19652.0,1266130.0,0.9558823529411765,65.0,0.04411764705882353,3.0,94.0,145.0,0.0,18661.68085106383,20104.5,1754198.0,0.9680851063829787,91.0,0.031914893617021274,3.0,1
