id,Вид образования,Специальность,edu_level,count_appearence,count_chiefed,is_chief,exists_in_education
ОРГ2-06798,Высшее образование,Документоведение и документационное обеспечение управления,8.0,1,0.0,0,1
ОРГ2-06800,Начальное профессиональное образование,Технологические машины и оборудование,4.0,1,0.0,0,1
ОРГ2-06802,Высшее образование,Менеджмент организации,8.0,1,0.0,0,1
ОРГ2-06805,Среднее профессиональное образование,Каменщик,5.0,1,0.0,0,1
ОРГ2-06806,Высшее образование,"Вычеслительнные машины, комплексы, систтемы и сети",8.0,1,0.0,0,1
ОРГ2-06807,Среднее профессиональное образование,Строительство и эксплуатация зданий и сооружений,5.0,1,0.0,0,1
ОРГ2-06810,Высшее образование,Авиационные приборы и измерительно-вычислительные комплексы,8.0,1,0.0,0,1
ОРГ2-06812,Среднее общее образование,Стропальщик 4 разряда,2.0,1,0.0,0,1
ОРГ2-06813,Высшее образование,Строительство,8.0,1,0.0,0,1
ОРГ2-06814,Среднее профессиональное образование,Монтажник технологических трубопроводов,5.0,1,0.0,0,1
ОРГ2-06815,Дополнительное профессиональное образование,Монтажник технологических трубопроводов,11.0,1,0.0,0,1
ОРГ2-06816,Среднее профессиональное образование,,5.0,1,0.0,0,1
ОРГ2-06817,Среднее общее образование,Монтажник ттехнологических трубопроводов 5 разряда,2.0,1,0.0,0,1
ОРГ2-06819,Среднее общее образование,Электросварщик ручной сварки,2.0,1,0.0,0,1
ОРГ2-06820,Высшее образование,Городское строительство и хозяйство,8.0,1,0.0,0,1
ОРГ2-06822,Среднее профессиональное образование,Монтажник технологических трубопроводов,5.0,1,0.0,0,1
ОРГ2-06823,Среднее профессиональное образование,Техническое обслуживание и ремонт промышленного оборудования,5.0,1,0.0,0,1
ОРГ2-06825,Среднее общее образование,Монтажник технологических трубопроводов,2.0,1,0.0,0,1
ОРГ2-06826,Среднее общее образование,Монтажник технологических трубопроводов,2.0,1,0.0,0,1
ОРГ2-06829,Среднее профессиональное образование,Техническое обслуживание и ремонт автомобильного транспорта,5.0,1,0.0,0,1
